CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,ECOSUBCD,CONGCD,MANUAL,KINDCD_NC,QA_STATUS,CREATED_DATE,MODIFIED_DATE,MICROPLOT_LOC,DECLINATION,EMAP_HEX,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,ECO_UNIT_PNW,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL,CONDCHNGCD_RMRS,FUTFORCD_RMRS,MANUAL_NCRS,MANUAL_NERS,MANUAL_RMRS,PAC_ISLAND_PNWRS,PLOT_SEASON_NERS,PRECIPITATION,PREV_MICROPLOT_LOC_RMRS,PREV_PLOT_STATUS_CD_RMRS,REUSECD1,REUSECD2,REUSECD3,GRND_LYR_SAMPLING_STATUS_CD,GRND_LYR_SAMPLING_METHOD_CD,INCIDENT,FIRE_YEAR_,area,perimeter
"24636","153648002020004","92010497",,"2001","53","8","47","258","2",,"2001","10","15",,"0","559",,,48.122925,-120.08564,"0",,,,,M242De,"5304",0.1,,,2012/12/13 15:19:07,2024/08/13 13:05:25,,,,"1","4",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlton Complex,"2014",1020137195.996090292930603,407768.451875762955751
"24637","153648002020004","92010497",,"2001","53","8","47","259","2",,"2001","10","15",,"0","559",,,48.132641,-120.03952,"0",,,,,342Im,"5304",0.1,,,2012/12/13 15:19:07,2024/08/13 13:05:25,,,,"1","4",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlton Complex,"2014",1020137195.996090292930603,407768.451875762955751
"24639","153648002020004","92010497",,"2001","53","8","47","261","2",,"2001","10","15",,"0","559",,,48.141262,-119.752281,"0",,,,,342Im,"5304",0.1,,,2012/12/13 15:19:07,2024/08/13 13:05:25,,,,"1","4",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlton Complex,"2014",1020137195.996090292930603,407768.451875762955751
"13012290010497","12963633010497","95010497",,"2005","53","9","65","58986","1",,"2005","9","19",,"1","501","3","0",47.853473,-118.017533,"2500",,,"2",,M333Ae,"5305",2,,"1",2006/02/23 15:14:33,2024/08/13 13:13:47,OFFSET,17.5,,"1","4","24","1","5","4","0","7",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Hart,"2016",94031704.109279781579971,78286.276268253423041
"22933170010497","29361192010497","95010497",,"2008","53","9","65","62082","2",,"2008","10","24",,"1","501","4","0",47.852227,-117.945331,"2300",,,"5",,M333Ae,"5305",3,,"1",2009/06/06 11:56:03,2024/08/13 13:13:47,OFFSET,16.5,,"1","4","24","1","5","7","0","9",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Hart,"2016",94031704.109279781579971,78286.276268253423041
"24504442010900","24456185010900","95010497",,"2003","53","9","65","95273","1",,"2003","10","22",,"1","501","3","0",47.857,-118.093172,"1900",,,"5",,M333Ae,"5305",1.7,,"1",2005/04/17 13:31:37,2024/08/13 13:13:47,OFFSET,17.5,,"1","4","24","1","5","2","0","7",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"1","2","5",,,Hart,"2016",94031704.109279781579971,78286.276268253423041
"273640085489998","273493072489998","95010497","13012290010497","2015","53","9","65","58986","1",,"2015","10","25",10.1,"2","501","4","0",47.853473,-118.017533,"2500","2","2","2",,M333Ae,"5305",6.1,,"1",2016/03/07 10:43:32,2024/08/13 13:13:47,OFFSET,15,,"1","4","24","1","6","4",,"7","0",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Hart,"2016",94031704.109279781579971,78286.276268253423041
"44543677020004","44513111020004","95010497","24504442010900","2013","53","9","65","95273","1",,"2013","10","28",10,"2","501","4","0",47.857,-118.093172,"1900","2","2","5",,M333Ae,"5305",6,,"1",2014/04/11 17:20:24,2024/08/13 13:13:47,OFFSET,15.5,,"1","4","24","1","6","2",,"7","0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Hart,"2016",94031704.109279781579971,78286.276268253423041
"484819565489998","468963851489998","95010497","22933170010497","2018","53","9","65","62082","2",,"2018","9","1",9.9,"2","501",,,47.852227,-117.945331,"2300","2","2","5",,M333Ae,"5305",7.2,,"1",2019/04/26 17:56:01,2024/08/13 13:13:47,OFFSET,,,"2","4","24","1","6","7",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Hart,"2016",94031704.109279781579971,78286.276268253423041
"24980","153648002020004","95010497",,"2001","53","9","65","183","2",,"2001","10","15",,"0","559",,,47.83905,-118.068588,"0",,,,,M333Ae,"5305",0.1,,,2012/12/13 15:19:09,2024/08/13 13:13:47,,,,"1","4",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hart,"2016",94031704.109279781579971,78286.276268253423041
"24981","153648002020004","95010497",,"2001","53","9","65","184","1",,"2001","9","25",,"0","559",,,47.838779,-118.009132,"230",,,,,M333Ae,"5305",0.1,,,2012/12/13 15:19:09,2024/08/13 13:13:47,,,,"1","4",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hart,"2016",94031704.109279781579971,78286.276268253423041
"24841156010900","24548538010900","90010497",,"2004","53","8","39","71197","2",,"2004","9","30",,"1","501",,,45.691595,-120.927653,"2100",,,"1",,342Ig,"5304",2,,"1",2005/04/18 20:50:57,2024/08/13 12:59:43,OFFSET,17.5,,"2","1","24","1","5","3",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Milepost 90,"2018",41395562.505533240735531,41221.446431030104577
"216958677020004","208669869020004","90010497","24841156010900","2014","53","8","39","71197","2",,"2014","9","1",9.9,"2","501",,,45.691595,-120.927653,"2100","2","2","1",,342Ig,"5304",6,,"1",2015/02/17 12:55:36,2024/08/13 12:59:43,OFFSET,,,"2","4","24","1","6","3",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Milepost 90,"2018",41395562.505533240735531,41221.446431030104577
"8615255010901","8601028010901","90010497",,"2006","53","8","39","97389","2",,"2006","9","30",,"1","501",,,45.694327,-120.856241,"1500",,,"3",,342Ig,"5304",3,,"1",2007/04/30 15:20:25,2024/08/13 12:59:43,OFFSET,,,"2","1","24","1","5","5",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Milepost 90,"2018",41395562.505533240735531,41221.446431030104577
"345933256489998","310278370489998","90010497","8615255010901","2016","53","8","39","97389","2",,"2016","9","1",9.9,"2","501",,,45.694327,-120.856241,"1500","2","2","3",,342Ig,"5304",7,,"1",2017/03/29 08:51:07,2024/08/13 12:59:43,OFFSET,,,"2","4","24","1","6","5",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Milepost 90,"2018",41395562.505533240735531,41221.446431030104577
"15345031010497","12963633010497","88010497",,"2005","53","9","25","69243","2",,"2005","9","30",,"1","501",,,47.14152,-119.89882,"1300",,,"2",,342Ie,"5304",2,,"1",2006/04/27 17:47:26,2024/08/13 12:53:56,OFFSET,17,,"2","1","24","1","5","4",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Quincy Lake,"2018",9415063.923975467681885,28295.130635541725496
"273641802489998","273493072489998","88010497","15345031010497","2015","53","9","25","69243","2",,"2015","9","1",9.9,"2","501",,,47.14152,-119.89882,"1300","2","2","2",,342Ie,"5304",6.1,,"1",2016/03/07 10:56:39,2024/08/13 12:53:56,OFFSET,,,"2","4","24","1","6","4",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Quincy Lake,"2018",9415063.923975467681885,28295.130635541725496
"24123970010900","24120389010900","82010497",,"2002","53","8","7","65509","3","2","2002","9","12",,"1","501",,,47.806898,-120.149704,"2100",,,"4",,M242Df,"5308",1.6,,"1",2005/04/17 10:15:17,2024/08/13 12:47:41,OFFSET,21.5,,"1","4","24","1","5","1","0",,,,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Byrd,"2012",60143271.822929508984089,64293.473891518311575
"24508542010900","24456185010900","82010497",,"2003","53","8","7","51070","1",,"2003","5","20",,"1","501","8","0",47.741551,-120.266247,"3100",,,"5",,M242Df,"5308",1.7,,"1",2005/04/17 13:33:55,2024/08/13 12:47:41,OFFSET,18,,"1","4","24","1","5","2","0","2",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Byrd,"2012",60143271.822929508984089,64293.473891518311575
"22398407010497","22132264010497","82010497",,"2003","53","8","7","81080","2",,"2003","9","18",,"1","501","5","0",47.76679,-120.261258,"3100",,,"5",,M242Df,"5308",1.5,,"1",2008/01/25 12:19:29,2024/08/13 12:47:41,OFFSET,,,"1","4","24","203","1","3",,"4",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Byrd,"2012",60143271.822929508984089,64293.473891518311575
"22954608010497","5867230010901","82010497",,"2007","53","8","7","79573","1",,"2007","10","2",,"1","501","2","0",47.789386,-120.257875,"3300",,,"4",,M242Df,"5308",3,,"1",2008/04/17 15:32:46,2024/08/13 12:47:41,OFFSET,17,,"1","4","24","1","5","6","0","3",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Byrd,"2012",60143271.822929508984089,64293.473891518311575
"48205993010497","48201639010497","82010497",,"2011","53","8","7","80632","2",,"2011","9","1",,"1","501",,,47.787642,-120.139287,"1500",,,"3",,342Ia,"5308",5,,"1",2012/07/26 14:43:07,2024/08/13 12:47:41,OFFSET,,,"2","4","24","1","5","10",,,,,,,,,,,9.2,"1",,,,,,,,,,,,,,,,Byrd,"2012",60143271.822929508984089,64293.473891518311575
"174763584020004","44513110020004","82010497","22398407010497","2013","53","8","7","81080","2",,"2013","6","5",9.7,"2","501","5","9",47.76679,-120.261258,"3100","2","2","5",,M242Df,"5308",6,,"1",2014/04/11 17:16:44,2024/08/13 12:47:41,OFFSET,16,,"1","4","24","203","2","3",,"3","1","1",,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Byrd,"2012",60143271.822929508984089,64293.473891518311575
"30764069020004","48466120010497","82010497",,"2012","53","8","7","65509","1",,"2012","10","16",,"1","501","3","0",47.806898,-120.149704,"2100",,,"4",,M242Df,"5308",5.1,,"1",2013/03/12 14:23:12,2024/08/13 12:47:41,OFFSET,16.5,,"1","4","24","1","6","1",,"4","0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Byrd,"2012",60143271.822929508984089,64293.473891518311575
"29883217010497","29878196010497","82010497",,"2009","53","8","7","56998","1",,"2009","10","27",,"1","501","5","0",47.767183,-120.21946,"1900",,,"1",,342Ia,"5308",3,,"1",2010/05/27 12:48:13,2024/08/13 12:47:41,OFFSET,17,,"1","4","24","201","1","9",,"4",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Byrd,"2012",60143271.822929508984089,64293.473891518311575
"48206161010497","48201635010497","82010497",,"2011","53","8","7","89908","1",,"2011","6","20",,"1","501","4","0",47.789393,-120.222262,"2700",,,"3",,M242Df,"5308",5,,"1",2013/07/25 15:58:33,2024/08/13 12:47:41,OFFSET,16.5,,"1","4","24","202","2","1",,"3","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Byrd,"2012",60143271.822929508984089,64293.473891518311575
"44542114020004","44513111020004","82010497","24508542010900","2013","53","8","7","51070","1",,"2013","8","26",10.3,"2","501","4","0",47.741551,-120.266247,"3100","2","2","5",,M242Df,"5308",6,,"1",2014/04/18 09:34:11,2024/08/13 12:47:42,OFFSET,16,,"1","4","24","1","6","2",,"2","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Byrd,"2012",60143271.822929508984089,64293.473891518311575
"750082651290487","719906688290487","82010497","48205993010497","2021","53","8","7","80632","2",,"2021","9","1",10,"2","501",,,47.787642,-120.139287,"1500","2","2","3",,342Ia,"5308",9,,"1",2022/03/07 21:00:10,2024/08/13 12:47:42,OFFSET,,,"2","1","24","1","6","10",,,,,,,,,,,9.2,"1",,,,,,,,,,,,,,,,Byrd,"2012",60143271.822929508984089,64293.473891518311575
"786780449290487","720242423290487","82010497","48206161010497","2021","53","8","7","89908","1",,"2021","7","21",10.1,"2","501","5","0",47.789393,-120.222262,"2700","2","2","3",,M242Df,"5308",9,,"1",2022/03/07 21:00:56,2024/08/13 12:47:42,OFFSET,15,,"1","4","24","202","3","1",,"3","0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Byrd,"2012",60143271.822929508984089,64293.473891518311575
"558630736126144","532456096126144","82010497","29883217010497","2019","53","8","7","56998","1",,"2019","9","5",9.9,"2","501","5","0",47.767183,-120.21946,"1900","2","2","1",,342Ia,"5308",8,,"1",2020/02/11 14:23:41,2024/08/13 12:47:42,OFFSET,15,,"1","4","24","201","2","9",,"4","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Byrd,"2012",60143271.822929508984089,64293.473891518311575
"412222779489998","384841470489998","82010497","22954608010497","2017","53","8","7","79573","1",,"2017","5","23",9.6,"2","501","3","0",47.789386,-120.257875,"3300","2","2","4",,M242Df,"5308",7.1,,"1",2018/02/13 16:05:00,2024/08/13 12:47:42,OFFSET,15.5,,"1","4","24","1","6","6",,"3","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Byrd,"2012",60143271.822929508984089,64293.473891518311575
"24841702010900","24548538010900","90010497",,"2004","53","8","39","82298","2",,"2004","9","30",,"1","501",,,45.876668,-120.091029,"1300",,,"1",,342Ig,"5304",2,,"1",2005/04/18 20:51:48,2024/08/13 12:59:43,OFFSET,17.5,,"2","1","24","1","5","3",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Sixprong,"2007",82575754.831921204924583,75598.010486809987924
"216958804020004","208669869020004","90010497","24841702010900","2014","53","8","39","82298","2",,"2014","9","1",9.9,"2","501",,,45.876668,-120.091029,"1300","2","2","1",,342Ig,"5304",6,,"1",2015/02/17 12:56:05,2024/08/13 12:59:43,OFFSET,,,"2","4","24","1","6","3",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Sixprong,"2007",82575754.831921204924583,75598.010486809987924
"24157322010900","24120389010900","90010497",,"2002","53","8","39","62339","2",,"2002","6","30",,"1","501",,,45.914556,-119.988401,"1100",,,"4",,342Ig,"5304",1.6,,"1",2005/04/17 10:31:09,2024/08/13 12:59:43,OFFSET,20,,"2","1","24","1","5","1",,,,,,,,,,,9.2,"1",,,,,,,,,,,,,,,,Sixprong,"2007",82575754.831921204924583,75598.010486809987924
"30764557020004","48466120010497","90010497","24157322010900","2012","53","8","39","62339","2",,"2012","9","1",10.2,"2","501",,,45.914556,-119.988401,"1100","2","2","4",,342Ig,"5304",5.1,,"1",2013/03/12 14:24:45,2024/08/13 12:59:43,OFFSET,,,"2","4","24","1","6","1",,,,,,,,,,,9.2,"1",,,,,,,,,,,,,,,,Sixprong,"2007",82575754.831921204924583,75598.010486809987924
"40220106010497","41062043010497","90010497",,"2010","53","8","39","95661","2",,"2010","9","1",,"1","501",,,45.913053,-120.065117,"900",,,"2",,342Ig,"5304",4,,"1",2011/07/28 06:19:12,2024/08/13 12:59:43,OFFSET,,,"2","4","24","1","5","9",,,,,,,,,,,9.2,"1",,,,,,,,,,,,,,,,Sixprong,"2007",82575754.831921204924583,75598.010486809987924
"645308224126144","643410129126144","90010497","40220106010497","2020","53","8","39","95661","2",,"2020","9","1",10,"2","501",,,45.913053,-120.065117,"900","2","2","2",,342Ig,"5304",9,,"1",2021/05/18 17:29:09,2024/08/13 12:59:43,OFFSET,,,"2","1","24","1","6","9",,,,,,,,,,,9.2,"1",,,,,,,,,,,,,,,,Sixprong,"2007",82575754.831921204924583,75598.010486809987924
"40220822010497","41062045010497","69010497",,"2010","53","6","45","76116","1",,"2010","10","17",,"1","502","4","0",47.576738,-123.144014,"2500",,,"2",,M242Ad,"5306",4,,"1",2011/10/12 17:21:09,2024/08/13 13:02:02,OFFSET,17,,"1","4","30","202","1","10",,"3",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Maple,"2018",13245596.156318873167038,37309.619155643791601
"714229339290487","643410130126144","69010497","40220822010497","2020","53","6","45","76116","1",,"2020","6","1",9.6,"2","502","5","0",47.576738,-123.144014,"2500","2","2","2",,M242Ad,"5306",9,,"1",2021/05/18 17:30:10,2024/08/13 13:02:02,OFFSET,15.5,,"1","4","30","202","2","10",,"4","0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Maple,"2018",13245596.156318873167038,37309.619155643791601
"22398184010497","22132268010497","82010497",,"2002","53","8","7","85033","1",,"2002","7","19",,"1","501","7","0",47.771242,-120.482857,"3700",,,"4",,M242Dg,"5308",1.5,,"1",2008/01/25 11:32:20,2024/08/13 12:47:41,OFFSET,21.5,,"1","4","24","203","1","2",,"4",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"22398196010497","22132268010497","82010497",,"2002","53","8","7","85411","1",,"2003","6","26",,"1","501","7","0",47.909907,-120.24508,"4500",,,"4",,M242Df,"5308",1.5,,"1",2008/01/25 11:34:24,2024/08/13 12:47:41,OFFSET,21.5,,"1","4","24","202","1","2",,"4",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"22398198010497","22132268010497","82010497",,"2002","53","8","7","77833","1",,"2002","7","18",,"1","501","2","0",47.767779,-120.509851,"4900",,,"4",,M242Dg,"5308",1.5,,"1",2008/01/25 11:34:41,2024/08/13 12:47:41,OFFSET,21.5,,"1","4","24","202","1","2",,"4",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"24508711010900","24456185010900","82010497",,"2003","53","8","7","73293","2",,"2003","3","30",,"1","501","6","0",47.809952,-120.072978,"2900",,,"5",,342Ia,"5308",1.7,,"1",2005/04/17 13:34:02,2024/08/13 12:47:41,OFFSET,18,,"1","4","24","1","5","2","0","3",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"25096791010900","24548538010900","82010497",,"2004","53","8","7","50815","1",,"2004","7","7",,"1","501","4","0",47.843901,-120.552036,"5100",,,"1",,M242Dg,"5308",2,,"1",2005/04/19 01:02:22,2024/08/13 12:47:41,OFFSET,18,,"1","4","24","1","5","3","0","3",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"22398879010497","22132266010497","82010497",,"2005","53","8","7","61238","1",,"2005","5","16",,"1","501","2","0",47.78978,-120.443158,"3100",,,"2",,M242Df,"5308",2,,"1",2008/01/24 21:00:34,2024/08/13 12:47:41,OFFSET,17.5,,"1","4","24","202","1","5",,"4",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"22398862010497","22132266010497","82010497",,"2005","53","8","7","98321","1",,"2005","5","15",,"1","501","4","0",47.792403,-120.366126,"2300",,,"2",,M242Df,"5308",2,,"1",2008/01/24 20:56:33,2024/08/13 12:47:41,OFFSET,17.5,,"1","4","24","201","1","5",,"3",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"24123985010900","24120389010900","82010497",,"2002","53","8","7","88633","1",,"2002","8","9",,"1","501","2","0",47.844901,-120.475237,"5100",,,"4","4",M242Df,"5308",1.6,,"1",2005/04/17 10:15:18,2024/08/13 12:47:41,OFFSET,21.5,,"1","4","24","1","5","1","0","4",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"24124220010900","24120389010900","82010497",,"2002","53","8","7","86464","1",,"2002","7","24",,"1","501","6","0",47.845446,-120.399285,"2700",,,"4",,M242Df,"5308",1.6,,"1",2005/04/17 10:15:24,2024/08/13 12:47:41,OFFSET,21.5,,"1","4","24","1","5","1",,"3",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"22398190010497","22132268010497","82010497",,"2002","53","8","7","88354","1",,"2002","7","22",,"1","501","4","0",47.873846,-120.504291,"5500",,,"4",,M242Dg,"5308",1.5,,"1",2008/01/25 11:33:15,2024/08/13 12:47:41,OFFSET,21.5,,"1","4","24","202","1","2",,"3",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"22398197010497","22132268010497","82010497",,"2002","53","8","7","87051","1",,"2003","6","27",,"1","501","4","0",47.869583,-120.554193,"5100",,,"4",,M242Dg,"5308",1.5,,"1",2008/01/25 11:34:31,2024/08/13 12:47:41,OFFSET,21.5,,"1","4","24","202","1","2",,"3",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"1","5","0",,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"24508278010900","24456185010900","82010497",,"2003","53","8","7","76460","1",,"2003","5","27",,"1","501","7","0",47.770648,-120.442463,"2300",,,"5",,M242Df,"5308",1.7,,"1",2005/04/17 13:33:50,2024/08/13 12:47:41,OFFSET,18,,"1","4","24","1","5","2","0","5",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"22398188010497","22132268010497","82010497",,"2002","53","8","7","60655","1",,"2002","7","23",,"1","501","3","1",47.818497,-120.439889,"2700",,,"4",,M242Df,"5308",1.5,,"1",2008/01/25 11:32:55,2024/08/13 12:47:41,OFFSET,21.5,,"1","4","24","203","1","2",,"5",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"22398650010497","22132265010497","82010497",,"2004","53","8","7","65859","1",,"2004","7","6",,"1","501","6","0",47.864836,-120.481547,"5700",,,"1",,M242Dg,"5308",2,,"1",2008/01/25 10:45:47,2024/08/13 12:47:41,OFFSET,18,,"1","4","24","203","1","4",,"4",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"22398638010497","22132265010497","82010497",,"2004","53","8","7","97590","1",,"2004","6","29",,"1","501","5","0",47.795986,-120.300378,"2500",,,"1",,M242Df,"5308",2,,"1",2008/01/25 10:18:36,2024/08/13 12:47:41,OFFSET,18,,"1","4","24","201","1","4",,"5",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"216958092020004","22132266010497","82010497",,"2005","53","8","7","97594","3","8","2005","9","1",,"1","501",,,47.801616,-120.554655,"5300",,,"2",,M242Dg,"5308",5.1,,"1",2013/09/19 08:54:08,2024/08/13 12:47:41,OFFSET,,,"2","1","24","201","1","5",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"22398406010497","22132264010497","82010497",,"2003","53","8","7","53502","1",,"2003","9","17",,"1","501","5","0",47.8438,-120.285824,"4100",,,"5",,M242Df,"5308",1.5,,"1",2008/01/25 12:19:21,2024/08/13 12:47:41,OFFSET,18,,"1","4","24","201","1","3",,"4",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"22398393010497","22132264010497","82010497",,"2003","53","8","7","52175","1",,"2003","9","14",,"1","501","7","0",47.860299,-120.261704,"3500",,,"5",,M242Df,"5308",1.5,,"1",2008/01/25 12:16:57,2024/08/13 12:47:41,OFFSET,18,,"1","4","24","201","1","3",,"4",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"22398655010497","22132265010497","82010497",,"2004","53","8","7","69704","1",,"2004","5","27",,"1","501","5","0",47.774496,-120.549196,"4900",,,"1",,M242Dg,"5308",2,,"1",2008/01/25 10:46:33,2024/08/13 12:47:41,OFFSET,18,,"1","4","24","202","1","4",,"4",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"22398657010497","22132265010497","82010497",,"2004","53","8","7","84584","1",,"2004","7","10",,"1","501","6","0",47.86816,-120.440943,"2700",,,"1",,M242Df,"5308",2,,"1",2008/01/25 10:46:54,2024/08/13 12:47:41,OFFSET,18,,"1","4","24","201","1","4",,"4",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"22398864010497","22132266010497","82010497",,"2005","53","8","7","95645","1",,"2005","5","13",,"1","501","8","0",47.869054,-120.369205,"3700",,,"2",,M242Df,"5308",2,,"1",2008/01/24 20:57:50,2024/08/13 12:47:41,OFFSET,17.5,,"1","4","24","201","1","5",,"4",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"15343920010497","12963633010497","82010497",,"2005","53","8","7","81970","2",,"2005","9","30",,"1","501",,,47.763469,-120.364594,"1700",,,"2",,M242Df,"5308",2,,"1",2006/04/27 17:36:18,2024/08/13 12:47:41,OFFSET,17.5,,"2","1","24","1","5","4",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"24124589010900","24120389010900","82010497",,"2002","53","8","7","66017","1",,"2003","6","26",,"1","501","6","0",47.834031,-120.329721,"3900",,,"4",,M242Df,"5308",1.7,,"1",2005/04/17 10:15:31,2024/08/13 12:47:41,OFFSET,21.5,,"1","4","24","1","5","1",,"3",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"24123970010900","24120389010900","82010497",,"2002","53","8","7","65509","3","2","2002","9","12",,"1","501",,,47.806898,-120.149704,"2100",,,"4",,M242Df,"5308",1.6,,"1",2005/04/17 10:15:17,2024/08/13 12:47:41,OFFSET,21.5,,"1","4","24","1","5","1","0",,,,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"24123201010900","24120389010900","82010497",,"2002","53","8","7","52701","1",,"2002","7","22",,"1","501","3","0",47.795556,-120.478245,"3100",,,"4",,M242Df,"5308",1.6,,"1",2005/04/17 10:15:05,2024/08/13 12:47:41,OFFSET,21.5,,"1","4","24","1","5","1",,"1",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"1","9",,,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
"22398415010497","22132264010497","82010497",,"2003","53","8","7","52908","1",,"2003","9","15",,"1","501","4","0",47.864,-120.295046,"4300",,,"5",,M242Df,"5308",1.5,,"1",2008/01/25 12:20:46,2024/08/13 12:47:41,OFFSET,18,,"1","4","24","202","1","3",,"4",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Tyee,"1994",575226660.177952527999878,161824.419605901639443
