Plot_ID,AZ,Species,Height,Count,Notes
092866_CMN,West,DF,1-2 m,1,
092866_CMN,West,DF,2-4 m,2,
092866_CMN,West,GF,<1 m,1,
092866_CMN,West,GF,1-2 m,1,
092866_CMN,West,PP,<1 m,5,
100296_DMN,North,PP,<1 m,6,
100296_DMN,North,PP,1-2 m,18,
100296_DMN,North,DF,1-2 m,1,
100296_DMN,North,DF,<1 m,2,
100296_DMN,North,PP,2-4 m,11,
100296_DMN,East,PP,<1 m,3,
100296_DMN,East,PP,1-2 m,1,
100296_DMN,South,PP,<1 m,4,
100296_DMN,South,PP,1-2 m,9,
100296_DMN,South,PP,2-4 m,11,
100296_DMN,South,DF,<1 m,2,
100296_DMN,West,PP,<1 m,8,
100296_DMN,West,PP,1-2 m,7,
100296_DMN,West,PP,2-4 m,14,
100296_DMN,West,DF,<1 m,1,
100296_DMN,West,DF,1-2 m,1,
100296_DMN,West,LP,2-4 m,1,
104431_MHN,North,GF,<1 m,3,
104431_MHN,North,DF,<1 m,2,
104431_MHN,East,PP,2-4 m,1,
104431_MHN,East,GF,<1 m,1,
104431_MHN,South,GF,<1 m,7,
104431_MHN,South,GF,1-2 m,1,
104431_MHN,South,DF,<1 m,2,
104431_MHN,South,DF,2-4 m,1,
104431_MHN,West,GF,<1 m,10,
104431_MHN,West,DF,2-4 m,1,
104431_MHN,West,DF,<1 m,1,
100963_DMS,North,PP,1-2 m,3,
100963_DMS,North,PP,2-4 m,1,
100963_DMS,North,DF,<1 m,4,
100963_DMS,North,DF,1-2 m,1,
100963_DMS,East,DF,1-2 m,1,
100963_DMS,East,PP,2-4 m,1,
100963_DMS,East,DF,<1 m,3,
100963_DMS,South,DF,<1 m,6,
100963_DMS,South,PP,<1 m,6,
100963_DMS,South,PP,1-2 m,4,
100963_DMS,South,DF,1-2 m,1,
100963_DMS,South,DF,2-4 m,1,
100963_DMS,South,PP,2-4 m,1,
100963_DMS,West,DF,<1 m,7,
100963_DMS,West,PP,1-2 m,1,
096590_DHS,North,DF,1-2 m,1,
096590_DHS,North,PP,<1 m,5,
096590_DHS,North,PP,2-4 m,1,
096590_DHS,North,LP,2-4 m,1,
096590_DHS,East,PP,<1 m,21,
096590_DHS,East,PP,1-2 m,6,
096590_DHS,East,DF,<1 m,5,
096590_DHS,East,DF,2-4 m,1,
096590_DHS,East,LP,<1 m,2,
096590_DHS,South,DF,<1 m,1,
096590_DHS,South,DF,2-4 m,1,
096590_DHS,South,PP,<1 m,14,
096590_DHS,South,LP,<1 m,1,
096590_DHS,West,PP,<1 m,11,
096590_DHS,West,PP,1-2 m,4,
096590_DHS,West,DF,<1 m,1,
096590_DHS,West,DF,1-2 m,1,
096439_MHS,North,PP,<1 m,27,
096439_MHS,North,PP,1-2 m,6,
096439_MHS,East,PP,<1 m,29,
096439_MHS,East,PP,1-2 m,6,
096439_MHS,East,PP,2-4 m,1,
096439_MHS,East,DF,1-2 m,2,
096439_MHS,South,PP,2-4 m,1,
096439_MHS,South,PP,1-2 m,1,
096439_MHS,South,AS,2-4 m,1,
096439_MHS,South,PP,<1 m,3,
096439_MHS,West,PP,<1 m,20,
096439_MHS,West,DF,<1 m,2,
097017_DMS,North,LP,<1 m,1,
097017_DMS,North,LP,1-2 m,2,
097017_DMS,North,LP,2-4 m,11,
097017_DMS,North,PP,<1 m,1,
097017_DMS,North,PP,1-2 m,4,
097017_DMS,North,PP,2-4 m,1,
097017_DMS,North,DF,<1 m,2,
097017_DMS,East,DF,<1 m,62,
097017_DMS,East,DF,1-2 m,1,
097017_DMS,East,LP,<1 m,6,
097017_DMS,East,LP,1-2 m,2,
097017_DMS,East,LP,2-4 m,11,
097017_DMS,East,PP,<1 m,14,
097017_DMS,East,PP,1-2 m,7,
097017_DMS,East,PP,2-4 m,3,
097017_DMS,South,DF,<1 m,11,
097017_DMS,South,PP,<1 m,11,
097017_DMS,South,LP,<1 m,2,
097017_DMS,South,LP,2-4 m,2,
097017_DMS,West,LP,<1 m,1,
097017_DMS,West,LP,1-2 m,7,
097017_DMS,West,LP,2-4 m,7,
097017_DMS,West,DF,<1 m,24,
097017_DMS,West,DF,1-2 m,2,
097017_DMS,West,DF,2-4 m,1,
097017_DMS,West,PP,<1 m,12,
097017_DMS,West,PP,1-2 m,2,
097017_DMS,West,PP,2-4 m,2,
097538_MMN,North,DF,1-2 m,6,
097538_MMN,North,LP,1-2 m,2,
097538_MMN,North,PP,1-2 m,12,
097538_MMN,North,PP,2-4 m,1,
097538_MMN,North,DF,<1 m,2,
097538_MMN,North,LP,2-4 m,1,
097538_MMN,North,DF,2-4 m,2,
097538_MMN,North,PP,<1 m,5,
097538_MMN,East,DF,2-4 m,3,
097538_MMN,East,PP,<1 m,13,
097538_MMN,East,PP,2-4 m,7,
097538_MMN,East,DF,1-2 m,5,
097538_MMN,East,PP,1-2 m,2,
097538_MMN,East,DF,<1 m,6,
097538_MMN,East,LP,2-4 m,1,
097538_MMN,South,DF,<1 m,12,
097538_MMN,South,DF,1-2 m,4,
097538_MMN,South,DF,2-4 m,2,
097538_MMN,South,PP,<1 m,14,
097538_MMN,South,PP,1-2 m,5,
097538_MMN,South,PP,2-4 m,1,
097538_MMN,West,DF,<1 m,2,
097538_MMN,West,DF,1-2 m,3,
097538_MMN,West,PP,<1 m,2,
097538_MMN,West,PP,1-2 m,1,
097538_MMN,West,PP,2-4 m,1,
096394_MHS,North,PP,<1 m,24,
096394_MHS,North,PP,1-2 m,1,
096394_MHS,North,PP,2-4 m,1,
096394_MHS,North,DF,<1 m,2,
096394_MHS,North,AS,<1 m,2,
096394_MHS,East,DF,<1 m,4,
096394_MHS,East,DF,1-2 m,2,
096394_MHS,East,LP,1-2 m,2,
096394_MHS,East,LP,2-4 m,1,
096394_MHS,East,AS,<1 m,3,
096394_MHS,East,PP,2-4 m,1,
096394_MHS,South,DF,<1 m,5,
096394_MHS,South,PP,2-4 m,2,
096394_MHS,West,DF,1-2 m,1,
096394_MHS,West,PP,<1 m,4,
096394_MHS,West,DF,<1 m,1,
096517_DHS,North,DF,<1 m,4,
096517_DHS,North,DF,1-2 m,3,
096517_DHS,North,DF,2-4 m,6,
096517_DHS,North,PP,1-2 m,2,
096517_DHS,North,PP,2-4 m,1,
096517_DHS,East,DF,1-2 m,6,
096517_DHS,East,DF,2-4 m,2,
096517_DHS,East,LP,1-2 m,1,
096517_DHS,East,LP,2-4 m,1,
096517_DHS,East,PP,1-2 m,6,
096517_DHS,East,PP,2-4 m,5,
096517_DHS,East,GF,<1 m,1,
096517_DHS,South,DF,2-4 m,2,
096517_DHS,South,PP,1-2 m,11,
096517_DHS,South,PP,2-4 m,10,
096517_DHS,South,DF,<1 m,2,
096517_DHS,West,DF,1-2 m,1,
096517_DHS,West,LP,1-2 m,1,
096517_DHS,West,DF,1-2 m,2,
096517_DHS,West,DF,<1 m,1,
096517_DHS,West,DF,2-4 m,1,
097203_DMS,North,PP,<1 m,7,
097203_DMS,North,PP,1-2 m,5,
097203_DMS,North,DF,<1 m,2,
097203_DMS,East,DF,<1 m,2,
097203_DMS,East,DF,1-2 m,1,
097203_DMS,East,PP,<1 m,11,
097203_DMS,East,PP,1-2 m,14,
097203_DMS,East,PP,2-4 m,2,
097203_DMS,South,PP,<1 m,5,
097203_DMS,South,DF,<1 m,4,
097203_DMS,South,PP,1-2 m,5,
097203_DMS,West,PP,<1 m,6,
097203_DMS,West,DF,<1 m,6,
097203_DMS,West,PP,2-4 m,1,
097021_DHS,North,LP,1-2 m,1,
097021_DHS,North,LP,2-4 m,3,
097021_DHS,North,PP,<1 m,13,
097021_DHS,North,PP,1-2 m,1,
097021_DHS,North,PP,2-4 m,1,
097021_DHS,East,LP,1-2 m,2,
097021_DHS,East,LP,2-4 m,1,
097021_DHS,East,PP,1-2 m,1,
097021_DHS,East,PP,2-4 m,2,
097021_DHS,South,DF,<1 m,1,
097021_DHS,South,PP,<1 m,4,
097021_DHS,South,PP,2-4 m,1,
097021_DHS,South,LP,<1 m,2,
097021_DHS,South,LP,1-2 m,3,
097021_DHS,West,PP,<1 m,3,
097021_DHS,West,LP,1-2 m,1,
097021_DHS,West,LP,2-4 m,1,
096166_DHS,North,AS,<1 m,1,
096166_DHS,North,AS,1-2 m,1,
096166_DHS,North,LP,2-4 m,1,
096166_DHS,East,PP,<1 m,8,
096166_DHS,East,PP,1-2 m,9,
096166_DHS,East,PP,2-4 m,1,
096166_DHS,East,DF,<1 m,1,
096166_DHS,South,PP,<1 m,1,
096166_DHS,South,PP,1-2 m,2,
096166_DHS,West,PP,2-4 m,1,
096166_DHS,West,PP,1-2 m,1,
096166_DHS,West,PP,<1 m,7,
096166_DHS,West,AS,<1 m,1,
096166_DHS,West,DF,<1 m,1,
096213_MHS,North,PP,<1 m,14,
096213_MHS,North,PP,1-2 m,5,
096213_MHS,East,PP,<1 m,12,
096213_MHS,East,PP,1-2 m,4,
096213_MHS,East,PP,2-4 m,1,
096213_MHS,South,PP,<1 m,10,
096213_MHS,South,PP,1-2 m,10,
096213_MHS,South,PP,2-4 m,1,
096213_MHS,South,DF,<1 m,1,
096213_MHS,West,PP,<1 m,4,
096213_MHS,West,PP,1-2 m,2,
096526_MMN,North,DF,2-4 m,1,
096526_MMN,North,PP,<1 m,5,
096526_MMN,North,PP,1-2 m,4,
096526_MMN,North,PP,2-4 m,1,
096526_MMN,South,DF,1-2 m,2,
096526_MMN,South,PP,<1 m,13,
096526_MMN,South,DF,<1 m,1,
096526_MMN,West,PP,<1 m,8,
096526_MMN,West,PP,1-2 m,1,
096219_MMN,East,PP,<1 m,2,
096049_MHN,North,PP,1-2 m,3,
096049_MHN,North,PP,2-4 m,4,
096049_MHN,North,DF,2-4 m,2,
096049_MHN,North,GF,1-2 m,1,
096049_MHN,East,LP,2-4 m,2,
096049_MHN,East,DF,2-4 m,1,
096049_MHN,East,AS,<1 m,2,
096049_MHN,East,AS,1-2 m,2,
096049_MHN,South,DF,2-4 m,1,
096049_MHN,South,DF,1-2 m,2,
096049_MHN,South,LP,2-4 m,1,
096049_MHN,South,PP,2-4 m,1,
096049_MHN,South,AS,<1 m,1,
096049_MHN,West,PP,<1 m,2,
096049_MHN,West,PP,1-2 m,3,
096049_MHN,West,PP,2-4 m,11,
096049_MHN,West,DF,2-4 m,1,
096049_MHN,West,AS,<1 m,13,
096049_MHN,West,AS,1-2 m,8,
096049_MHN,West,LP,2-4 m,1,
095892_CMN,North,AS,<1 m,17,
095892_CMN,North,AS,1-2 m,4,
095892_CMN,East,AS,<1 m,19,
095892_CMN,East,AS,1-2 m,4,
095892_CMN,South,AS,<1 m,2,
095892_CMN,West,AS,<1 m,2,
095892_CMN,West,PP,<1 m,2,
101328_CHN,North,DF,2-4 m,1,
101328_CHN,North,PP,<1 m,5,
101328_CHN,North,DF,<1 m,2,
101328_CHN,East,DF,<1 m,2,
101328_CHN,East,PP,<1 m,4,
101328_CHN,East,PP,1-2 m,1,
101328_CHN,East,PP,2-4 m,3,
101328_CHN,South,DF,<1 m,3,
101328_CHN,South,GF,1-2 m,1,
101328_CHN,South,PP,1-2 m,2,
101328_CHN,South,PP,2-4 m,1,
101328_CHN,West,PP,<1 m,4,
101328_CHN,West,DF,<1 m,3,
094569_MMN,North,PP,<1 m,23,
094569_MMN,North,PP,1-2 m,1,
094569_MMN,North,DF,<1 m,25,
094569_MMN,North,DF,1-2 m,1,
094569_MMN,East,PP,<1 m,7,
094569_MMN,East,PP,1-2 m,1,
094569_MMN,East,PP,2-4 m,1,
094569_MMN,East,DF,<1 m,7,
094569_MMN,South,PP,<1 m,7,
094569_MMN,South,PP,2-4 m,3,
094569_MMN,South,DF,<1 m,9,
094569_MMN,South,DF,1-2 m,1,
094569_MMN,West,PP,<1 m,30,
094569_MMN,West,PP,1-2 m,7,
094569_MMN,West,DF,<1 m,17,
094569_MMN,West,DF,2-4 m,1,
094526_DHN,North,PP,<1 m,19,
094526_DHN,North,DF,<1 m,5,
094526_DHN,North,PP,1-2 m,10,
094526_DHN,North,PP,2-4 m,10,
094526_DHN,East,PP,<1 m,5,
094526_DHN,East,PP,1-2 m,2,
094526_DHN,East,PP,2-4 m,1,
094526_DHN,East,DF,<1 m,3,
094526_DHN,South,PP,<1 m,3,
094526_DHN,South,PP,1-2 m,1,
094526_DHN,South,DF,<1 m,1,
094526_DHN,West,PP,<1 m,14,
094526_DHN,West,PP,2-4 m,2,
094526_DHN,West,PP,1-2 m,1,
094526_DHN,West,DF,<1 m,1,
092470_MMN,West,DF,<1 m,1,
092470_MMN,East,PP,<1 m,5,
092470_MMN,East,DF,<1 m,2,
092470_MMN,South,PP,<1 m,14,
092470_MMN,South,DF,<1 m,1,
092470_MMN,South,PP,1-2 m,1,
092470_MMN,South,PP,2-4 m,1,
092470_MMN,South,DF,1-2 m,1,
101255_MHN,North,PP,2-4 m,1,
101255_MHN,North,PP,1-2 m,6,
101255_MHN,North,DF,1-2 m,1,
101255_MHN,North,PP,<1 m,10,
101255_MHN,North,DF,<1 m,3,
101255_MHN,East,PP,1-2 m,11,
101255_MHN,East,PP,<1 m,19,
101255_MHN,East,DF,<1 m,1,
101255_MHN,East,PP,2-4 m,2,
101255_MHN,South,DF,<1 m,3,
101255_MHN,South,PP,<1 m,13,
101255_MHN,South,PP,1-2 m,7,
101255_MHN,South,PP,2-4 m,5,
101255_MHN,West,DF,<1 m,2,
101255_MHN,West,DF,1-2 m,2,
101255_MHN,West,PP,<1 m,8,
101255_MHN,West,PP,1-2 m,3,
101255_MHN,West,PP,2-4 m,2,
075276_MHS,North,DF,<1 m,12,
075276_MHS,North,PP,<1 m,2,
075276_MHS,North,PP,2-4 m,5,
075276_MHS,North,PP,1-2 m,2,
075276_MHS,North,DF,2-4 m,3,
075276_MHS,North,DF,1-2 m,1,
075276_MHS,East,PP,2-4 m,10,
075276_MHS,East,PP,1-2 m,5,
075276_MHS,East,DF,1-2 m,5,
075276_MHS,East,DF,<1 m,3,
075276_MHS,East,PP,<1 m,2,
075276_MHS,East,DF,2-4 m,1,
075276_MHS,South,PP,<1 m,1,
075276_MHS,South,PP,1-2 m,3,
075276_MHS,South,PP,2-4 m,13,
075276_MHS,South,DF,<1 m,2,
075276_MHS,South,DF,1-2 m,4,
075276_MHS,South,DF,2-4 m,5,
075276_MHS,West,PP,<1 m,1,
075276_MHS,West,PP,1-2 m,4,
075276_MHS,West,PP,2-4 m,6,
075276_MHS,West,DF,<1 m,6,
075276_MHS,West,DF,1-2 m,4,
075276_MHS,West,DF,2-4 m,5,
075237_MHS,North,PP,<1 m,5,
075237_MHS,North,DF,2-4 m,13,
075237_MHS,North,DF,1-2 m,4,
075237_MHS,North,PP,2-4 m,3,
075237_MHS,North,PP,1-2 m,4,
075237_MHS,North,DF,<1 m,3,
075237_MHS,East,PP,1-2 m,2,
075237_MHS,East,PP,2-4 m,3,
075237_MHS,East,DF,2-4 m,1,
075237_MHS,South,PP,2-4 m,1,
075237_MHS,South,PP,1-2 m,1,
075237_MHS,West,DF,<1 m,7,
075237_MHS,West,DF,1-2 m,5,
075237_MHS,West,DF,2-4 m,2,
075237_MHS,West,PP,<1 m,2,
075237_MHS,West,PP,2-4 m,4,
075492_DMS,West,PP,<1 m,1,
075492_DMS,West,PP,1-2 m,3,
075566_MMS,North,PP,2-4 m,18,
075566_MMS,North,DF,2-4 m,1,
075566_MMS,North,PP,1-2 m,4,
075566_MMS,North,PP,<1 m,1,
075566_MMS,North,DF,1-2 m,1,
075566_MMS,East,PP,2-4 m,10,
075566_MMS,East,PP,1-2 m,2,
075566_MMS,South,PP,1-2 m,1,
075566_MMS,South,PP,2-4 m,18,
075566_MMS,South,DF,<1 m,1,
075566_MMS,South,DF,2-4 m,1,
075566_MMS,West,PP,2-4 m,21,
075566_MMS,West,PP,1-2 m,1,
075566_MMS,West,DF,2-4 m,1,
075449_DHS,East,PP,<1 m,2,
075449_DHS,East,PP,1-2 m,2,
075449_DHS,East,PP,2-4 m,7,
075449_DHS,East,DF,1-2 m,1,
075449_DHS,North,PP,2-4 m,1,
075449_DHS,North,DF,2-4 m,2,
075449_DHS,South,DF,1-2 m,2,
075449_DHS,West,DF,2-4 m,2,
075449_DHS,West,PP,2-4 m,4,
075449_DHS,West,PP,1-2 m,2,
075449_DHS,West,DF,1-2 m,1,
075451_MHS,North,PP,2-4 m,8,
075451_MHS,North,PP,1-2 m,6,
075451_MHS,North,DF,<1 m,1,
075451_MHS,North,DF,2-4 m,1,
075451_MHS,North,DF,1-2 m,2,
075451_MHS,East,PP,1-2 m,6,
075451_MHS,East,PP,2-4 m,5,
075451_MHS,East,DF,2-4 m,1,
075451_MHS,South,PP,<1 m,1,
075451_MHS,South,PP,1-2 m,3,
075451_MHS,South,PP,2-4 m,4,
075451_MHS,South,DF,2-4 m,1,
075451_MHS,West,PP,2-4 m,5,
075451_MHS,West,DF,2-4 m,2,
075451_MHS,West,PP,1-2 m,4,
075451_MHS,West,PP,<1 m,1,
075451_MHS,West,DF,<1 m,1,
075451_MHS,West,DF,1-2 m,1,
075916_DHS,North,PP,1-2 m,4,
075916_DHS,North,PP,2-4 m,4,
075916_DHS,East,PP,2-4 m,2,
075916_DHS,East,DF,1-2 m,2,
075916_DHS,South,PP,2-4 m,5,
075916_DHS,South,DF,2-4 m,1,
075669_DHS,North,PP,2-4 m,1,
075669_DHS,East,DF,1-2 m,1,
075669_DHS,South,PP,2-4 m,1,
075669_DHS,South,DF,1-2 m,1,
075669_DHS,West,PP,2-4 m,2,
5799_CMS,North,DF,<1 m,57,
5799_CMS,North,DF,1-2 m,77,
5799_CMS,North,DF,2-4 m,19,
5799_CMS,North,WL,<1 m,1,
5799_CMS,North,WL,1-2 m,1,
5799_CMS,North,WL,2-4 m,3,
5799_CMS,North,LP,2-4 m,2,
5799_CMS,North,ES,<1 m,5,
5799_CMS,North,ES,1-2 m,1,
5799_CMS,East,DF,<1 m,59,
5799_CMS,East,DF,1-2 m,30,
5799_CMS,East,DF,2-4 m,14,
5799_CMS,East,WL,<1 m,5,
5799_CMS,East,WL,1-2 m,9,
5799_CMS,East,WL,2-4 m,19,
5799_CMS,East,ES,<1 m,8,
5799_CMS,East,ES,1-2 m,4,
5799_CMS,East,LP,2-4 m,3,
5799_CMS,South,WL,<1 m,11,
5799_CMS,South,WL,1-2 m,9,
5799_CMS,South,WL,2-4 m,10,
5799_CMS,South,DF,<1 m,36,
5799_CMS,South,DF,1-2 m,23,
5799_CMS,South,DF,2-4 m,4,
5799_CMS,South,AS,<1 m,1,
5799_CMS,South,LP,1-2 m,2,
5799_CMS,South,LP,2-4 m,4,
5799_CMS,South,ES,<1 m,4,
5799_CMS,South,SF,<1 m,2,
5799_CMS,West,WL,<1 m,3,
5799_CMS,West,WL,1-2 m,1,
5799_CMS,West,WL,2-4 m,5,
5799_CMS,West,DF,<1 m,13,
5799_CMS,West,DF,1-2 m,15,
5799_CMS,West,DF,2-4 m,19,
5799_CMS,West,LP,1-2 m,1,
5799_CMS,West,LP,2-4 m,2,
5799_CMS,West,ES,<1 m,2,
5799_CMS,West,ES,1-2 m,4,
5799_CMS,West,SF,<1 m,1,
5799_CMS,West,SF,1-2 m,1,
5799_CMS,West,AS,<1 m,1,
5647_CMS,North,WL,<1 m,2,
5647_CMS,North,WL,1-2 m,2,
5647_CMS,North,DF,<1 m,2,
5647_CMS,North,DF,1-2 m,2,
5647_CMS,North,DF,2-4 m,4,
5647_CMS,East,DF,<1 m,21,
5647_CMS,East,DF,1-2 m,3,
5647_CMS,East,LP,2-4 m,1,
5647_CMS,South,DF,<1 m,3,
5647_CMS,South,DF,1-2 m,3,
5647_CMS,South,DF,2-4 m,3,
5647_CMS,South,WL,<1 m,2,
5647_CMS,South,WL,1-2 m,1,
5647_CMS,South,WL,2-4 m,3,
5647_CMS,South,ES,1-2 m,1,
5647_CMS,West,DF,<1 m,4,
5647_CMS,West,DF,1-2 m,3,
5647_CMS,West,DF,2-4 m,4,
5647_CMS,West,LP,2-4 m,2,
5647_CMS,West,WL,<1 m,1,
5647_CMS,West,WL,1-2 m,1,
5647_CMS,West,WL,2-4 m,1,
78893_CMS,North,DF,<1 m,16,
78893_CMS,North,DF,1-2 m,11,
78893_CMS,North,DF,2-4 m,3,
78893_CMS,North,PP,<1 m,6,
78893_CMS,North,PP,1-2 m,3,
78893_CMS,North,PP,2-4 m,1,
78893_CMS,North,AS,<1 m,1,
78893_CMS,East,PP,<1 m,7,
78893_CMS,East,PP,1-2 m,1,
78893_CMS,East,DF,<1 m,12,
78893_CMS,East,DF,1-2 m,1,
78893_CMS,East,DF,2-4 m,1,
78893_CMS,South,DF,<1 m,1,
78893_CMS,South,PP,1-2 m,5,
78893_CMS,South,PP,<1 m,1,
78893_CMS,South,DF,1-2 m,6,
78893_CMS,South,DF,2-4 m,5,
78893_CMS,West,PP,<1 m,2,
78893_CMS,West,PP,2-4 m,1,
78893_CMS,West,DF,<1 m,1,
78871_DMS,North,WL,1-2 m,1,
78871_DMS,North,WL,2-4 m,1,
78871_DMS,North,DF,<1 m,1,
78871_DMS,North,DF,2-4 m,1,
78871_DMS,North,PP,1-2 m,1,
78871_DMS,East,DF,<1 m,2,
78871_DMS,East,DF,1-2 m,2,
78871_DMS,East,DF,2-4 m,9,
78871_DMS,East,WL,<1 m,1,
78871_DMS,East,WL,2-4 m,2,
78871_DMS,East,PP,<1 m,1,
78871_DMS,East,PP,2-4 m,1,
78871_DMS,South,DF,2-4 m,7,
78871_DMS,South,DF,1-2 m,3,
78871_DMS,South,WL,2-4 m,3,
78871_DMS,South,PP,2-4 m,2,
78871_DMS,South,DF,<1 m,1,
78871_DMS,South,WL,1-2 m,1,
86248_CMS,North,DF,<1 m,25,
86248_CMS,North,DF,1-2 m,32,
86248_CMS,North,DF,2-4 m,6,
86248_CMS,North,WL,2-4 m,5,
86248_CMS,North,LP,2-4 m,1,
86248_CMS,North,WL,1-2 m,4,
86248_CMS,East,DF,<1 m,9,
86248_CMS,East,DF,1-2 m,17,
86248_CMS,East,DF,2-4 m,14,
86248_CMS,East,WL,1-2 m,1,
86248_CMS,East,WL,2-4 m,2,
86248_CMS,East,LP,2-4 m,1,
86248_CMS,South,DF,<1 m,6,
86248_CMS,South,DF,1-2 m,15,
86248_CMS,South,DF,2-4 m,7,
86248_CMS,West,DF,<1 m,20,
86248_CMS,West,DF,1-2 m,67,
86248_CMS,West,DF,2-4 m,19,
86248_CMS,West,WL,1-2 m,7,
86248_CMS,West,WL,2-4 m,10,
88272_DMN,North,PP,<1 m,1,
88272_DMN,North,DF,<1 m,6,
88272_DMN,East,DF,1-2 m,1,
88272_DMN,South,DF,<1 m,1,
88272_DMN,South,DF,1-2 m,1,
88272_DMN,South,DF,2-4 m,1,
88272_DMN,South,PP,<1 m,1,
88272_DMN,West,DF,<1 m,6,
88272_DMN,West,DF,1-2 m,3,
88272_DMN,West,DF,2-4 m,3,
88272_DMN,West,WL,2-4 m,2,
80175_CHS,North,LP,2-4 m,1,
80175_CHS,North,DF,<1 m,6,
80175_CHS,North,DF,1-2 m,2,
80175_CHS,East,LP,1-2 m,1,
80175_CHS,East,LP,2-4 m,2,
80175_CHS,East,DF,<1 m,3,
80175_CHS,East,DF,1-2 m,2,
80175_CHS,East,AS,<1 m,3,
80175_CHS,East,AS,1-2 m,4,
80175_CHS,East,WL,2-4 m,1,
80175_CHS,East,PP,<1 m,6,
80175_CHS,South,PP,1-2 m,1,
80175_CHS,West,DF,<1 m,2,
80175_CHS,West,DF,1-2 m,1,
80175_CHS,West,LP,<1 m,1, 
80175_CHS,West,LP,1-2 m,1,
80175_CHS,West,LP,2-4 m,5,
80175_CHS,West,PP,<1 m,1,
80175_CHS,West,WL,2-4 m,1,
79564_DMN,North,LP,1-2 m,1,
79564_DMN,North,LP,2-4 m,12,
79564_DMN,North,WL,2-4 m,5,
79564_DMN,North,DF,<1 m,5,
79564_DMN,North,DF,1-2 m,4,
79564_DMN,North,DF,2-4 m,9,
79564_DMN,East,LP,<1 m,2,
79564_DMN,East,LP,2-4 m,1,
79564_DMN,East,DF,<1 m,9,
79564_DMN,East,DF,1-2 m,2,
79564_DMN,East,DF,2-4 m,7,
79564_DMN,East,PP,2-4 m,1,
79564_DMN,South,DF,1-2 m,1,
79564_DMN,South,PP,1-2 m,1,
79564_DMN,South,DF,2-4 m,2,
79564_DMN,West,DF,2-4 m,2,
79564_DMN,West,LP,2-4 m,10,
79564_DMN,West,DF,<1 m,1,
79564_DMN,West,DF,1-2 m,3,
79564_DMN,West,LP,1-2 m,1,
79564_DMN,West,WL,2-4 m,1,
87566_DMN,North,DF,<1 m,5,
87566_DMN,North,DF,1-2 m,5,
87566_DMN,East,DF,<1 m,6,
87566_DMN,East,DF,1-2 m,4,
87566_DMN,East,DF,2-4 m,6,
87566_DMN,East,PP,<1 m,1,
87160_CHS,North,DF,<1 m,3,
87160_CHS,North,DF,1-2 m,3,
87160_CHS,North,DF,2-4 m,9,
87160_CHS,North,AS,<1 m,2,
87160_CHS,North,AS,1-2 m,2,
87160_CHS,East,DF,<1 m,7,
87160_CHS,East,DF,1-2 m,5,
87160_CHS,East,DF,2-4 m,11,
87160_CHS,East,WL,2-4 m,2,
87160_CHS,East,AS,<1 m,2,
87160_CHS,East,AS,1-2 m,1,
87160_CHS,East,ES,1-2 m,1,
87160_CHS,South,DF,<1 m,7,
87160_CHS,South,DF,1-2 m,9,
87160_CHS,South,DF,2-4 m,9,
87160_CHS,South,AS,<1 m,1,
87160_CHS,South,WL,2-4 m,2,
87160_CHS,South,LP,2-4 m,1,
87160_CHS,West,DF,<1 m,5,
87160_CHS,West,DF,1-2 m,8,
87160_CHS,West,DF,2-4 m,9,
87160_CHS,West,AS,1-2 m,3,
87160_CHS,West,ES,<1 m,1,
87160_CHS,West,WL,2-4 m,1,
78436_CMS,North,DF,<1 m,4,
78436_CMS,North,DF,1-2 m,1,
78436_CMS,East,DF,2-4 m,3,
78436_CMS,South,DF,<1 m,16,
78436_CMS,South,DF,1-2 m,2,
78436_CMS,South,DF,2-4 m,3,
78436_CMS,West,DF,<1 m,14,
78436_CMS,West,DF,1-2 m,7,
78436_CMS,West,DF,2-4 m,2,
78436_CMS,West,WL,2-4 m,2,
79078_CMS,North,ES,<1 m,3,
79078_CMS,North,LP,2-4 m,7,
79078_CMS,North,DF,<1 m,3,
79078_CMS,North,AS,<1 m,1,
79078_CMS,North,WL,2-4 m,1,
79078_CMS,East,LP,2-4 m,9,
79078_CMS,East,WL,2-4 m,2,
79078_CMS,South,DF,<1 m,2,
79078_CMS,South,LP,2-4 m,2,
79078_CMS,South,WL,1-2 m,1,
79078_CMS,South,WL,2-4 m,1,
79078_CMS,West,DF,<1 m,1,
79078_CMS,West,LP,2-4 m,4,
14209_DHN,North,ES,<1 m,1,
14209_DHN,North,ES,1-2 m,3,
14209_DHN,North,ES,2-4 m,12,
14209_DHN,North,DF,2-4 m,1,
14209_DHN,East,ES,<1 m,1,
14209_DHN,East,ES,1-2 m,5,
14209_DHN,East,ES,2-4 m,24,
14209_DHN,East,DF,2-4 m,3,
14209_DHN,South,ES,<1 m,2,
14209_DHN,South,ES,1-2 m,6,
14209_DHN,South,ES,2-4 m,29,
14209_DHN,South,WL,1-2 m,1,
14209_DHN,West,ES,<1 m,1,
14209_DHN,West,ES,1-2 m,3,
14209_DHN,West,ES,2-4 m,11,
7520_CMN,North,ES,<1 m,1,
7520_CMN,North,ES,2-4 m,2,
7520_CMN,East,ES,<1 m,2,
7520_CMN,West,ES,<1 m,1,
7520_CMN,West,WL,2-4 m,1,
7520_CMN,West,DF,<1 m,3,
7520_CMN,West,ES,2-4 m,2,
999901_DMN,North,DF,<1 m,8,
999901_DMN,North,DF,1-2 m,1,
